title:Eleccion1, start timestamp:1649282178.571814, stop timestamp:1649282252.676100, headset type:EPOCPLUS, headset serial:4A2C0467, headset firmware:633, channels:67, sampling rate:eeg_128;mot_32, samples:9467      , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1649282217.353974,84.000000,0.000000,4262.051270,4282.948730,4262.307617,4277.051270,4260.128418,4229.743652,4260.769043,4233.589844,4237.179688,4209.358887,4219.230957,4222.692383,4188.461426,4250.000000,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,21.000000,0.000000,0.419486,0.521118,-0.466858,0.578369,1.004410,-0.112795,0.022461,-29.309528,-96.153198,-1.345846
1649282217.361800,85.000000,0.000000,4261.410156,4278.205078,4263.077148,4276.153809,4245.128418,4235.000000,4266.282227,4247.820313,4249.743652,4246.922852,4213.461426,4229.102539,4211.410156,4251.538574,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.369726,86.000000,0.000000,4264.743652,4293.333496,4266.153809,4281.538574,4234.743652,4233.974121,4261.538574,4247.179688,4246.538574,4247.307617,4214.102539,4227.436035,4202.692383,4251.410156,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.377552,87.000000,0.000000,4263.333496,4306.922852,4263.717773,4289.487305,4250.384766,4231.025879,4265.512695,4246.153809,4242.948730,4218.589844,4218.077148,4221.153809,4182.051270,4248.717773,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.385478,88.000000,0.000000,4245.897461,4287.948730,4249.230957,4278.205078,4272.436035,4230.769043,4263.589844,4239.743652,4234.487305,4200.000000,4200.256348,4211.538574,4162.692383,4233.846191,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,22.000000,0.000000,0.419202,0.521240,-0.466675,0.578613,1.000992,-0.099123,0.020508,-30.505836,-96.153198,-1.345846
1649282217.393303,89.000000,0.000000,4244.743652,4280.897461,4248.846191,4272.307617,4263.461426,4230.897461,4251.282227,4234.615234,4231.538574,4212.948730,4187.948730,4213.333496,4159.487305,4231.794922,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.401229,90.000000,0.000000,4265.256348,4298.717773,4266.025879,4288.974121,4241.538574,4230.769043,4256.410156,4238.461426,4234.358887,4223.974121,4209.487305,4230.128418,4177.948730,4249.615234,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.409055,91.000000,0.000000,4258.461426,4297.051270,4263.205078,4286.666504,4252.948730,4231.153809,4260.000000,4223.077148,4214.230957,4193.589844,4210.256348,4225.256348,4175.769043,4243.717773,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.416981,92.000000,0.000000,4242.820313,4288.333496,4251.922852,4276.538574,4269.871582,4230.000000,4245.384766,4213.077148,4200.256348,4184.615234,4183.461426,4205.000000,4154.358887,4225.000000,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,23.000000,0.000000,0.419000,0.521240,-0.466553,0.578857,1.008804,-0.091310,0.023438,-30.505836,-96.153198,-2.841230
1649282217.424807,93.000000,0.000000,4263.974121,4299.615234,4267.179688,4292.179688,4255.256348,4229.615234,4251.538574,4241.666504,4226.666504,4241.538574,4193.589844,4213.974121,4155.128418,4240.897461,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.432732,94.000000,0.000000,4273.717773,4298.589844,4274.743652,4292.820313,4247.051270,4232.692383,4274.743652,4244.230957,4234.743652,4261.538574,4210.769043,4223.589844,4156.282227,4256.282227,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.440558,95.000000,0.000000,4243.589844,4273.846191,4248.974121,4263.589844,4259.487305,4232.563965,4266.666504,4206.794922,4208.333496,4195.641113,4181.666504,4197.179688,4149.102539,4228.717773,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.448484,96.000000,0.000000,4230.897461,4273.205078,4234.358887,4260.512695,4255.128418,4228.974121,4244.743652,4207.436035,4205.512695,4164.487305,4162.179688,4181.153809,4163.333496,4206.666504,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,24.000000,0.000000,0.418756,0.521423,-0.466492,0.578918,1.009293,-0.093751,0.019043,-29.608606,-97.798126,-2.990768
1649282217.456309,97.000000,0.000000,4248.205078,4300.000000,4251.922852,4287.692383,4237.051270,4229.487305,4250.128418,4239.487305,4223.205078,4211.538574,4188.461426,4205.769043,4171.153809,4226.410156,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.464235,98.000000,0.000000,4255.512695,4299.615234,4263.461426,4290.512695,4248.333496,4231.153809,4262.436035,4238.461426,4220.128418,4227.307617,4203.205078,4221.025879,4152.051270,4245.769043,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.472060,99.000000,0.000000,4247.307617,4273.461426,4251.282227,4268.077148,4269.615234,4230.384766,4261.922852,4220.641113,4212.692383,4196.922852,4186.922852,4205.512695,4147.051270,4234.358887,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.479986,100.000000,0.000000,4241.922852,4270.512695,4241.794922,4260.000000,4269.743652,4230.769043,4259.615234,4223.077148,4222.179688,4206.025879,4178.077148,4199.743652,4164.743652,4220.512695,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,25.000000,0.000000,0.418621,0.521667,-0.466492,0.578796,1.003433,-0.105470,0.030274,-29.010452,-98.695351,-0.299077
1649282217.487912,101.000000,0.000000,4247.820313,4285.769043,4249.358887,4267.692383,4263.717773,4232.948730,4262.692383,4235.512695,4225.256348,4234.871582,4186.410156,4214.102539,4173.333496,4228.846191,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.495738,102.000000,0.000000,4249.230957,4283.589844,4250.128418,4268.461426,4254.487305,4234.358887,4261.410156,4235.769043,4218.461426,4216.794922,4187.692383,4212.051270,4164.102539,4233.205078,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.503563,103.000000,0.000000,4238.589844,4269.871582,4238.461426,4262.948730,4243.846191,4233.846191,4257.179688,4228.461426,4216.538574,4192.948730,4185.641113,4197.307617,4155.897461,4218.846191,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.511489,104.000000,0.000000,4242.692383,4260.769043,4245.512695,4263.077148,4245.641113,4232.820313,4260.769043,4230.256348,4222.307617,4203.461426,4194.615234,4202.820313,4150.897461,4223.333496,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,26.000000,0.000000,0.418849,0.521606,-0.466431,0.578735,0.993179,-0.104982,0.027344,-29.159990,-97.499046,-1.644923
1649282217.519415,105.000000,0.000000,4250.128418,4267.692383,4254.102539,4265.512695,4256.025879,4232.820313,4262.179688,4226.025879,4221.666504,4202.179688,4187.179688,4208.589844,4151.794922,4233.461426,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.527241,106.000000,0.000000,4232.436035,4275.897461,4235.512695,4262.820313,4256.538574,4234.743652,4252.307617,4209.871582,4197.820313,4182.179688,4172.563965,4194.102539,4161.794922,4219.358887,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.535066,107.000000,0.000000,4230.128418,4275.000000,4232.820313,4264.487305,4264.487305,4235.256348,4245.256348,4213.077148,4186.922852,4197.436035,4188.589844,4198.205078,4175.897461,4218.205078,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.542792,108.000000,0.000000,4253.589844,4289.743652,4257.948730,4278.589844,4277.948730,4232.436035,4255.384766,4233.461426,4218.077148,4231.922852,4207.692383,4216.794922,4190.897461,4237.179688,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,27.000000,0.000000,0.419170,0.521851,-0.466248,0.578430,0.997574,-0.108400,0.024414,-29.907682,-97.050430,-1.943999
1649282217.550718,109.000000,0.000000,4255.128418,4299.358887,4260.256348,4286.153809,4270.128418,4235.000000,4272.948730,4239.358887,4242.692383,4234.743652,4200.769043,4212.179688,4190.641113,4235.512695,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.558544,110.000000,0.000000,4242.179688,4285.000000,4243.461426,4277.563965,4260.769043,4240.256348,4277.563965,4230.000000,4227.948730,4214.230957,4195.384766,4203.717773,4169.358887,4226.666504,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.566370,111.000000,0.000000,4244.487305,4279.102539,4246.282227,4275.256348,4264.230957,4236.922852,4270.000000,4228.717773,4214.358887,4205.000000,4200.512695,4211.410156,4162.948730,4233.846191,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.574095,112.000000,0.000000,4239.615234,4278.333496,4248.333496,4273.077148,4265.512695,4230.256348,4262.179688,4234.871582,4215.128418,4207.563965,4188.974121,4207.307617,4182.563965,4229.615234,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,28.000000,0.000000,0.419762,0.522217,-0.465759,0.578064,0.992203,-0.104982,0.026856,-29.608606,-97.499046,-1.196307
1649282217.582021,113.000000,0.000000,4232.307617,4278.333496,4240.128418,4270.384766,4261.666504,4232.563965,4257.051270,4234.615234,4220.512695,4214.615234,4180.769043,4198.846191,4191.666504,4221.025879,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.589847,114.000000,0.000000,4247.179688,4291.025879,4247.179688,4285.000000,4262.692383,4235.000000,4259.743652,4230.256348,4230.256348,4218.589844,4196.153809,4212.179688,4181.538574,4229.487305,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.597673,115.000000,0.000000,4250.769043,4291.410156,4252.307617,4287.948730,4267.563965,4234.871582,4266.410156,4228.461426,4224.871582,4211.282227,4203.717773,4215.512695,4183.077148,4233.333496,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.605398,116.000000,0.000000,4236.794922,4287.307617,4245.000000,4277.692383,4266.153809,4240.512695,4266.794922,4224.230957,4216.153809,4209.230957,4196.282227,4203.846191,4198.077148,4229.487305,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,29.000000,0.000000,0.420546,0.522644,-0.465027,0.577698,1.018570,-0.101076,0.021973,-29.309528,-96.900894,-1.345846
1649282217.613324,117.000000,0.000000,4238.333496,4298.205078,4242.307617,4284.871582,4260.256348,4240.641113,4259.102539,4212.051270,4214.615234,4210.256348,4194.871582,4205.641113,4199.615234,4228.717773,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.621150,118.000000,0.000000,4255.000000,4293.717773,4252.179688,4293.461426,4268.077148,4236.025879,4261.282227,4218.589844,4220.128418,4215.512695,4206.922852,4221.282227,4188.589844,4236.666504,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.629076,119.000000,0.000000,4248.717773,4274.871582,4250.769043,4276.282227,4280.384766,4236.153809,4266.794922,4231.922852,4224.871582,4226.922852,4207.436035,4219.487305,4176.666504,4233.333496,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.636901,120.000000,0.000000,4224.358887,4273.974121,4231.922852,4264.102539,4269.871582,4233.461426,4249.487305,4219.230957,4213.589844,4215.512695,4196.153809,4200.512695,4184.615234,4214.743652,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,30.000000,0.000000,0.420931,0.523254,-0.464294,0.577454,1.014664,-0.094240,0.031250,-29.309528,-97.199966,-2.093538
1649282217.644827,121.000000,0.000000,4222.948730,4270.769043,4226.538574,4263.717773,4259.743652,4230.512695,4242.563965,4215.000000,4205.769043,4206.922852,4204.743652,4204.615234,4201.538574,4215.512695,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.652752,122.000000,0.000000,4233.333496,4255.897461,4233.974121,4255.000000,4262.307617,4232.436035,4257.692383,4233.846191,4211.794922,4224.230957,4214.615234,4215.128418,4186.025879,4226.922852,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.660578,123.000000,0.000000,4232.307617,4270.128418,4234.102539,4265.000000,4258.589844,4234.102539,4256.410156,4236.922852,4222.692383,4230.256348,4205.897461,4210.512695,4173.974121,4222.436035,3275.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.668404,124.000000,0.000000,4228.846191,4285.641113,4231.410156,4280.512695,4258.717773,4233.077148,4248.205078,4225.897461,4230.769043,4212.307617,4196.538574,4205.128418,4196.410156,4215.512695,3542.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,31.000000,0.000000,0.421403,0.524170,-0.463440,0.576965,1.002945,-0.091310,0.011719,-28.561836,-97.199966,-2.841230
1649282217.676130,125.000000,0.000000,4230.641113,4273.205078,4232.563965,4267.820313,4265.897461,4232.436035,4264.358887,4229.358887,4232.948730,4207.948730,4199.487305,4206.282227,4203.333496,4220.384766,3482.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.684056,126.000000,0.000000,4230.000000,4259.743652,4231.153809,4253.846191,4265.769043,4234.230957,4282.820313,4241.025879,4228.846191,4220.641113,4202.436035,4203.974121,4188.846191,4225.512695,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.691881,127.000000,0.000000,4229.743652,4263.077148,4231.282227,4261.410156,4266.282227,4239.743652,4280.897461,4243.333496,4229.102539,4222.820313,4202.051270,4203.717773,4190.128418,4231.538574,52.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.699807,0.000000,0.000000,4235.384766,4274.615234,4238.333496,4270.256348,4272.436035,4241.153809,4274.743652,4239.615234,4235.000000,4227.820313,4201.410156,4207.563965,4203.846191,4236.153809,3573.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,0.000000,0.000000,0.421848,0.525452,-0.462341,0.576355,0.996109,-0.085939,0.015625,-29.309528,-95.854126,-1.794461
1649282217.707633,1.000000,0.000000,4232.051270,4270.769043,4235.769043,4263.461426,4269.102539,4235.641113,4266.538574,4230.641113,4227.307617,4229.743652,4201.666504,4202.820313,4210.897461,4225.897461,3540.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.715559,2.000000,0.000000,4228.205078,4270.256348,4229.871582,4259.871582,4256.794922,4232.179688,4259.615234,4224.615234,4214.487305,4228.333496,4214.230957,4205.897461,4213.205078,4224.871582,3572.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.723385,3.000000,0.000000,4238.974121,4285.512695,4240.256348,4267.820313,4243.974121,4232.948730,4264.230957,4230.256348,4213.205078,4245.384766,4224.230957,4219.230957,4215.000000,4242.051270,3564.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.731310,4.000000,0.000000,4247.307617,4282.820313,4248.846191,4270.256348,4244.871582,4234.615234,4265.769043,4237.820313,4227.051270,4252.948730,4216.666504,4222.692383,4215.384766,4245.641113,3589.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,1.000000,0.000000,0.422274,0.526917,-0.460815,0.575928,0.998062,-0.067872,0.029786,-27.963684,-96.302742,-2.243076
1649282217.739236,5.000000,0.000000,4238.205078,4264.102539,4239.615234,4261.922852,4261.025879,4235.769043,4259.358887,4239.871582,4232.051270,4222.179688,4210.256348,4216.410156,4204.358887,4232.563965,1592.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.747062,6.000000,0.000000,4232.436035,4280.769043,4235.384766,4271.153809,4264.358887,4235.384766,4258.589844,4246.666504,4222.563965,4211.666504,4221.282227,4217.692383,4209.743652,4230.512695,3638.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282217.754888,7.000000,0.000000,4234.230957,4295.000000,4237.307617,4281.025879,4261.794922,4236.794922,4262.307617,4246.282227,4215.384766,4243.205078,4224.871582,4221.153809,4221.153809,4232.820313,3582.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,1.000000,75.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1649282217.762814,8.000000,0.000000,4233.333496,4256.794922,4233.974121,4258.077148,4269.102539,4243.205078,4262.051270,4240.512695,4214.615234,4245.384766,4209.358887,4214.230957,4194.230957,4225.256348,3550.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,2.000000,0.000000,0.422720,0.527466,-0.460083,0.575684,1.005875,-0.082033,0.013184,-29.309528,-95.106430,-1.345846
1649282217.770739,9.000000,0.000000,4237.563965,4247.051270,4239.743652,4249.615234,4267.436035,4249.615234,4262.436035,4247.051270,4227.051270,4229.358887,4204.487305,4214.102539,4181.025879,4224.230957,3641.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
